visitor_id,total_sessions,click_count,num_pageviews,avg_session_duration,days_since_first_session,num_prior_sessions,is_new_visitor,days_since_prior_session,clicks_per_session,pageviews_per_session,days_since_last_activity,frequency,recency_score,frequency_score,duration_score,interaction_score,loyalty_score,engagement_score
1696353664263827579,39,867,594,1.0288384615384616e-05,16,57,0,0.2564102564102564,22.23076923076923,15.23076923076923,20193,2.2941176470588234,0.0,0.45821133883417625,0.008486686525978879,0.022682445759368834,0.13620071684587814,0.14601783329056836
1696598735865294746,1,14,14,5.84e-07,0,0,1,0.0,14.0,14.0,20193,1.0,0.0,0.1990950226244344,0.000481730137086869,0.013888888888888888,0.0,0.055934014495905196
1696841494162038689,14,304,141,4.3345e-06,24,14,0,1.5,21.714285714285715,10.071428571428571,20193,0.56,0.0,0.1109954751131222,0.003575443971238071,0.022130647130647132,0.04659498207885305,0.040714312929640825
1697380079504458288,1,2,2,1e-08,0,0,1,0.0,2.0,2.0,20193,1.0,0.0,0.1990950226244344,8.248803717240908e-06,0.0010683760683760685,0.0,0.05330678108735335
1697387444048367925,1,4,3,8.35e-07,0,0,1,0.0,4.0,3.0,20193,1.0,0.0,0.1990950226244344,0.0006887751103896158,0.003205128205128205,0.0,0.05382486835559343
1697387685663170104,1,1,1,0.0,0,1,0,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697387967217415485,134,743,514,2.562089552238806e-07,181,303,0,0.6940298507462687,5.544776119402985,3.8358208955223883,20193,0.7362637362637363,0.0,0.1462881010392323,0.00021134173822411555,0.004855530042097206,0.4767025089605735,0.1035697797120544
1697389079897678011,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697389704896512469,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697389865237835033,2,7,9,5.15e-08,7,4,0,2.5,3.5,4.5,20193,0.25,0.0,0.04892533936651584,4.248133914379067e-05,0.002670940170940171,0.0035842293906810036,0.014064506629235564
1697391548335288049,1,3,2,4e-09,0,0,1,0.0,3.0,2.0,20193,1.0,0.0,0.1990950226244344,3.299521486896363e-06,0.002136752136752137,0.0,0.05351979639673119
1697392262849117066,1,2,3,6e-09,0,0,1,0.0,2.0,3.0,20193,1.0,0.0,0.1990950226244344,4.9492822303445445e-06,0.0010683760683760685,0.0,0.053306341151155096
1697392412486252258,25,366,228,4.631119999999999e-06,101,36,0,2.56,14.64,9.12,20193,0.24509803921568626,0.0,0.04794383816875166,0.0038201199870988704,0.014572649572649574,0.08602150537634409,0.02767843680798942
1697393127853741154,1,5,3,2.48e-07,0,0,1,0.0,5.0,3.0,20193,1.0,0.0,0.1990950226244344,0.0002045703321875745,0.004273504273504274,0.0,0.053973982932175035
1697396495566500578,1,2,2,1.53e-07,0,0,1,0.0,2.0,2.0,20193,1.0,0.0,0.1990950226244344,0.00012620669687378588,0.0010683760683760685,0.0,0.05332250880644089
1697396800724178096,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697399299938019519,5,58,43,4.316e-07,66,6,0,9.6,11.6,8.6,20193,0.07462686567164178,0.0,0.013811035321131896,0.00035601836843611754,0.011324786324786324,0.014336917562724014,0.007906958141413787
1697399738305545884,1,5,1,2.28e-07,0,0,1,0.0,5.0,1.0,20193,1.0,0.0,0.1990950226244344,0.00018807272475309268,0.004273504273504274,0.0,0.05397178325118377
1697401576813215709,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697401883240797553,1,1,5,0.0,0,0,1,0.0,1.0,5.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697402103454413482,1,5,4,7.3e-08,0,0,1,0.0,5.0,4.0,20193,1.0,0.0,0.1990950226244344,6.021626713585863e-05,0.004273504273504274,0.0,0.05395473572350148
1697402268100384755,6,26,7,2.7416666666666665e-07,13,5,0,2.1666666666666665,4.333333333333333,1.1666666666666667,20193,0.42857142857142855,0.0,0.08468002585649645,0.00022615470191435488,0.003561253561253561,0.017921146953405017,0.02571323116135902
1697409326232480303,2,21,4,1.401e-06,1,1,0,0.5,10.5,2.0,20193,1.0,0.0,0.1990950226244344,0.001155657400785451,0.01014957264957265,0.0035842293906810036,0.055753905468625894
1697411490755618939,5,45,13,2.3954999999999997e-05,33,5,0,6.4,9.0,2.6,20193,0.14705882352941177,0.0,0.028313814213468194,0.01976000930465059,0.008547008547008548,0.014336917562724014,0.013806009081976508
1697415383586080376,2,30,3,6.957500000000001e-06,1,1,0,0.5,15.0,1.5,20193,1.0,0.0,0.1990950226244344,0.0057391051862703615,0.014957264957264958,0.0035842293906810036,0.05732657030156234
1697428779838706510,1,3,5,4e-08,0,0,1,0.0,3.0,5.0,20193,1.0,0.0,0.1990950226244344,3.299521486896363e-05,0.002136752136752137,0.0,0.05352375582251546
1697430314672040418,1,2,2,8e-09,0,0,1,0.0,2.0,2.0,20193,1.0,0.0,0.1990950226244344,6.599042973792726e-06,0.0010683760683760685,0.0,0.05330656111925423
1697431676761632027,1,1,4,0.0,0,0,1,0.0,1.0,4.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697434623757741282,1,4,2,5.8e-08,123,3,0,28.0,4.0,2.0,20193,0.008064516129032258,0.0,0.00048350605750985254,4.784306155999726e-05,0.003205128205128205,0.0,0.0007763396645696014
1697434749591351546,1,2,2,3e-08,0,0,1,0.0,2.0,2.0,20193,1.0,0.0,0.1990950226244344,2.474641115172272e-05,0.0010683760683760685,0.0,0.05330898076834462
1697436972323111037,280,5167,2721,5.544314285714286e-06,189,366,0,0.4642857142857143,18.45357142857143,9.717857142857143,20193,1.4736842105263157,0.0,0.29393903310311975,0.004573396028955187,0.01864697802197802,1.0,0.21605625723575492
1697437758666444832,5,48,43,2.9074000000000003e-06,0,5,0,0.0,9.6,8.6,20193,5.0,0.0,1.0,0.0023982571927506214,0.009188034188034188,0.014336917562724014,0.27073563013833685
1697438890738807880,1,2,2,2.5e-08,0,0,1,0.0,2.0,2.0,20193,1.0,0.0,0.1990950226244344,2.0622009293102268e-05,0.0010683760683760685,0.0,0.0533084308480968
1697440199768765257,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697440545552236970,2,85,50,4.82e-07,16,2,0,8.0,42.5,25.0,20193,0.11764705882352941,0.0,0.022424807026883153,0.00039759233917101175,0.04433760683760684,0.0035842293906810036,0.015378379472003812
1697440652423014947,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697440656876073836,1,2,2,9.7e-07,0,0,1,0.0,2.0,2.0,20193,1.0,0.0,0.1990950226244344,0.000800133960572368,0.0010683760683760685,0.0,0.05341236577493404
1697441655098268314,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697441783559801243,1,2,3,3.9e-08,0,0,1,0.0,2.0,3.0,20193,1.0,0.0,0.1990950226244344,3.217033449723954e-05,0.0010683760683760685,0.0,0.05330997062479069
1697443136839279872,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697443709451572492,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697443982683970541,1,2,2,1.68e-07,0,0,1,0.0,2.0,2.0,20193,1.0,0.0,0.1990950226244344,0.00013857990244964724,0.0010683760683760685,0.0,0.05332415856718434
1697444326460142366,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697444341240936614,1,6,4,1.418e-06,0,0,1,0.0,6.0,4.0,20193,1.0,0.0,0.1990950226244344,0.0011696803671047606,0.005341880341880342,0.0,0.0543163394838392
1697444564439615234,1,18,4,3.361e-06,0,0,1,0.0,18.0,4.0,20193,1.0,0.0,0.1990950226244344,0.002772422929364669,0.018162393162393164,0.0,0.0570941410562431
1697444689676955653,12,239,130,1.9946666666666667e-06,70,17,0,5.083333333333333,19.916666666666668,10.833333333333334,20193,0.16901408450704225,0.0,0.03270983366260914,0.001645361381465653,0.020210113960113962,0.03942652329749104,0.018240896392579458
1697445150040455722,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697445761661105272,1,74,1,5.93e-07,0,0,1,0.0,74.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0004891540604323858,0.07799145299145299,0.0,0.06875551717286409
1697445801241907146,1,3,2,2.5e-08,0,0,1,0.0,3.0,2.0,20193,1.0,0.0,0.1990950226244344,2.0622009293102268e-05,0.002136752136752137,0.0,0.05352210606177201
1697446140675036141,2,4,2,8e-09,10,4,0,3.5,2.0,1.0,20193,0.18181818181818182,0.0,0.035273549979432335,6.599042973792726e-06,0.0010683760683760685,0.0035842293906810036,0.010098732332677808
1697446821739933514,1,4,3,1.7e-08,0,0,1,0.0,4.0,3.0,20193,1.0,0.0,0.1990950226244344,1.4022966319309542e-05,0.003205128205128205,0.0,0.05373490140305072
1697446849181063892,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697446919362328481,1,1,3,0.0,0,0,1,0.0,1.0,3.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697447374571855589,1,3,2,2.1152e-05,0,0,1,0.0,3.0,2.0,20193,1.0,0.0,0.1990950226244344,0.017447869622707966,0.002136752136752137,0.0,0.05584573907689399
1697447390287795719,1,3,1,9.8498e-05,0,0,1,0.0,3.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0812490668540795,0.002136752136752137,0.0,0.0643525653744102
1697448376312871215,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697448526134293308,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697449008377950492,3,5,3,8.666666666666667e-09,27,4,0,7.0,1.6666666666666667,1.0,20193,0.10714285714285714,0.0,0.02032159017453135,7.148963221608786e-06,0.0007122507122507123,0.007168458781362007,0.006518288554936319
1697449871354721683,9,59,49,6.624444444444444e-07,85,12,0,3.2222222222222223,6.555555555555555,5.444444444444445,20193,0.10465116279069768,0.0,0.019822687572345576,0.0005464374195798921,0.005935422602089268,0.02867383512544803,0.010369170879047063
1697449999574032839,1,2,1,0.000324927,0,0,1,0.0,2.0,1.0,20193,1.0,0.0,0.1990950226244344,0.2680259045431936,0.0010683760683760685,0.0,0.08904246851928352
1697450181712702799,1,3,2,1.1e-08,0,0,1,0.0,3.0,2.0,20193,1.0,0.0,0.1990950226244344,9.073684088964997e-06,0.002136752136752137,0.0,0.05352056628507813
1697450661669227844,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697450679799218593,3,7,4,4.9e-08,4,2,0,1.3333333333333333,2.3333333333333335,1.3333333333333333,20193,0.6,0.0,0.11900452488687784,4.041913821448045e-05,0.0014245014245014246,0.007168458781362007,0.032980623977344574
1697450686386155261,1,3,1,6.6e-08,28,2,0,28.0,3.0,1.0,20193,0.034482758620689655,0.0,0.005773131533780621,5.444210453378998e-05,0.002136752136752137,0.0,0.0019741111169630982
1697450948912394721,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697452231935574798,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697452380929555793,1,5,1,4e-09,0,0,1,0.0,5.0,1.0,20193,1.0,0.0,0.1990950226244344,3.299521486896363e-06,0.004273504273504274,0.0,0.05394714682408162
1697452651054893902,1,2,5,1.6e-08,0,0,1,0.0,2.0,5.0,20193,1.0,0.0,0.1990950226244344,1.3198085947585452e-05,0.0010683760683760685,0.0,0.05330744099165073
1697453479738481287,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697454494733009576,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697454930499048451,13,122,81,1.6075384615384615e-06,106,14,0,8.153846153846153,9.384615384615385,6.230769230769231,20193,0.12149532710280374,0.0,0.02319533133166998,0.001326026923714619,0.008957922419460881,0.043010752688172046,0.013888576787255726
1697455435302981509,1,9,3,2.39e-07,0,0,1,0.0,9.0,3.0,20193,1.0,0.0,0.1990950226244344,0.0001971464088420577,0.008547008547008548,0.0,0.05482769393042983
1697455982095834959,6,137,79,1.0331666666666667e-06,169,12,0,11.166666666666666,22.833333333333332,13.166666666666666,20193,0.03529411764705882,0.0,0.005935586904445036,0.0008522389040529398,0.023326210826210825,0.017921146953405017,0.00875118345408857
1697456091220454638,1,4,5,2.4e-08,0,0,1,0.0,4.0,5.0,20193,1.0,0.0,0.1990950226244344,1.9797128921378178e-05,0.003205128205128205,0.0,0.05373567129139766
1697456653526293959,2,10,5,3.925e-07,4,1,0,2.0,5.0,2.5,20193,0.4,0.0,0.07895927601809956,0.0003237655459017056,0.004273504273504274,0.0035842293906810036,0.0224315737844051
1697456686787536301,1,20,13,1.606e-06,0,0,1,0.0,20.0,13.0,20193,1.0,0.0,0.1990950226244344,0.0013247578769888897,0.0202991452991453,0.0,0.057328469476610085
1697457104216159505,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697457231589628658,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697457413380254823,2,4,7,3.8295e-06,42,2,0,20.0,2.0,3.5,20193,0.046511627906976744,0.0,0.00818162685467747,0.0031588793835174056,0.0010683760683760685,0.0035842293906810036,0.00329452354481566
1697457767613523766,1,2,2,9.5e-08,6,1,0,6.0,2.0,2.0,20193,0.14285714285714285,0.0,0.027472527472527472,7.836363531378862e-05,0.0010683760683760685,0.0,0.007550131024391045
1697458324586006855,45,169,213,4.690666666666667e-07,105,81,0,1.9333333333333333,3.7555555555555555,4.733333333333333,20193,0.42452830188679247,0.0,0.08387048578502519,0.00038692388636338016,0.0029439696106362775,0.15770609318996415,0.044033325741644314
1697458367704226772,1,3,4,6e-09,0,0,1,0.0,3.0,4.0,20193,1.0,0.0,0.1990950226244344,4.9492822303445445e-06,0.002136752136752137,0.0,0.05352001636483031
1697458956447087938,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697458969213701160,1,19,10,1.81e-07,0,0,1,0.0,19.0,10.0,20193,1.0,0.0,0.1990950226244344,0.0001493033472820604,0.019230769230769232,0.0,0.0569580669923073
1697459189526892451,1,4,1,3.546e-06,0,0,1,0.0,4.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0029250257981336255,0.003205128205128205,0.0,0.0541230351139593
1697459279694256755,3,5,9,7.000000000000001e-09,83,4,0,23.666666666666668,1.6666666666666667,3.0,20193,0.03571428571428571,0.0,0.006019715578539108,5.774162602068635e-06,0.0007122507122507123,0.007168458781362007,0.002704272022589115
1697459951684315160,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697460193158814197,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697460510756599289,2,3,4,7e-09,113,17,0,14.0,1.5,2.0,20193,0.017543859649122806,0.0,0.0023815194093831865,5.774162602068635e-06,0.0005341880341880342,0.0035842293906810036,0.001220576589777533
1697460795146117944,245,3578,2091,2.037175918367347e-05,189,348,0,0.5061224489795918,14.604081632653061,8.534693877551021,20193,1.2894736842105263,0.0,0.2570552512502977,0.01680426428810223,0.014534275248560963,0.8745519713261649,0.19030242013169385
1697461149892186129,4,19,4,4.8925e-07,37,4,0,9.25,4.75,1.0,20193,0.10526315789473684,0.0,0.019945225053584186,0.0004035727218660114,0.004006410256410256,0.010752688172043012,0.007607510184759037
1697461745332711005,1,3,1,1e-09,0,0,1,0.0,3.0,1.0,20193,1.0,0.0,0.1990950226244344,8.248803717240908e-07,0.002136752136752137,0.0,0.0535194664445825
1697461810131340592,1,3,3,5e-09,1,1,0,1.0,3.0,3.0,20193,0.5,0.0,0.0989819004524887,4.124401858620454e-06,0.002136752136752137,0.0,0.026823073801595227
1697462672060562610,2,10,5,5.32e-07,3,1,0,1.5,5.0,2.5,20193,0.5,0.0,0.0989819004524887,0.00043883635775721633,0.004273504273504274,0.0035842293906810036,0.027786283075156272
1697462677881100033,1,1,3,0.0,91,2,0,31.0,1.0,3.0,20193,0.010869565217391304,0.0,0.0010451505016722408,0.0,0.0,0.0,0.0002787068004459309
1697462830446331271,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697463158673917674,1,5,2,2.6e-08,0,0,1,0.0,5.0,2.0,20193,1.0,0.0,0.1990950226244344,2.144688966482636e-05,0.004273504273504274,0.0,0.053949566473172
1697463262369003097,1,2,2,3.2e-08,0,0,1,0.0,2.0,2.0,20193,1.0,0.0,0.1990950226244344,2.6396171895170904e-05,0.0010683760683760685,0.0,0.05330920073644374
1697463666469437913,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697464461176124137,1,3,1,1e-09,0,0,1,0.0,3.0,1.0,20193,1.0,0.0,0.1990950226244344,8.248803717240908e-07,0.002136752136752137,0.0,0.0535194664445825
1697464558904818498,1,12,8,1.01e-07,5,1,0,5.0,12.0,8.0,20193,0.16666666666666666,0.0,0.03223981900452488,8.331291754413317e-05,0.011752136752136752,0.0,0.010958820807306539
1697465842779253743,1,13,4,2.095e-06,16,1,0,16.0,13.0,4.0,20193,0.058823529411764705,0.0,0.010646792653713068,0.0017281243787619699,0.01282051282051282,0.0,0.005633663855594312
1697466357359057542,1,1,3,0.0,0,0,1,0.0,1.0,3.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697466421314027427,1,1,1,0.0,0,1,0,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697466719038745044,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697467051820203189,1,2,1,1e-09,0,0,1,0.0,2.0,1.0,20193,1.0,0.0,0.1990950226244344,8.248803717240908e-07,0.0010683760683760685,0.0,0.053305791230907285
1697467981482464393,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697468394530186223,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697468469293187724,1,3,6,2.79e-07,63,29,0,1.0,3.0,6.0,20193,0.015625,0.0,0.00199731334841629,0.0002301416237110213,0.002136752136752137,0.0,0.0009906528700895742
1697469302046264204,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697469438558841686,1,9,3,2.7e-08,0,0,1,0.0,9.0,3.0,20193,1.0,0.0,0.1990950226244344,2.227177003655045e-05,0.008547008547008548,0.0,0.05480437731192243
1697470357890594849,1,2,2,7e-09,0,0,1,0.0,2.0,2.0,20193,1.0,0.0,0.1990950226244344,5.774162602068635e-06,0.0010683760683760685,0.0,0.053306451135204665
1697470501412445964,1,31,1,0.000104205,0,0,1,0.0,31.0,1.0,20193,1.0,0.0,0.1990950226244344,0.08595665913550887,0.03205128205128205,0.0,0.07096315032817344
1697470739368212170,11,133,80,4.1689090909090906e-06,3,15,0,0.18181818181818182,12.090909090909092,7.2727272727272725,20193,2.75,0.0,0.5494909502262444,0.0034388512805930316,0.01184926184926185,0.035842293906810034,0.15413825845517126
1697471049252498280,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697473996698392977,1,2,2,2.71e-07,0,0,1,0.0,2.0,2.0,20193,1.0,0.0,0.1990950226244344,0.00022354258073722856,0.0010683760683760685,0.0,0.05333548692428935
1697474437590892144,1,2,3,9.3e-08,0,0,1,0.0,2.0,3.0,20193,1.0,0.0,0.1990950226244344,7.671387457034043e-05,0.0010683760683760685,0.0,0.053315909763467104
1697474684709192758,1,4,3,4.6e-08,0,0,1,0.0,4.0,3.0,20193,1.0,0.0,0.1990950226244344,3.7944497099308176e-05,0.003205128205128205,0.0,0.05373809094048806
1697474738731114004,1,7,2,1.25e-07,0,0,1,0.0,7.0,2.0,20193,1.0,0.0,0.1990950226244344,0.00010311004646551134,0.00641025641025641,0.0,0.05438780532142919
1697474746067215339,5,179,62,2.1578000000000003e-06,48,6,0,9.4,35.8,12.4,20193,0.10204081632653061,0.0,0.01930002770338905,0.0017799268661062432,0.03717948717948718,0.014336917562724014,0.014731484080645214
1697476474448765255,4,32,22,1.385e-07,74,5,0,18.25,8.0,5.5,20193,0.05333333333333334,0.0,0.009547511312217196,0.00011424593148378656,0.007478632478632479,0.010752688172043012,0.005490654059454655
1697476814939412796,1,1,3,0.0,0,0,1,0.0,1.0,3.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697477334944045051,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697481451679115068,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697483068893299027,1,4,2,7e-09,0,0,1,0.0,4.0,2.0,20193,1.0,0.0,0.1990950226244344,5.774162602068635e-06,0.003205128205128205,0.0,0.05373380156255509
1697483355156565973,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697484311002965844,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697484514765811176,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697485265152770510,2,8,3,4.695e-07,15,1,0,7.5,4.0,1.5,20193,0.125,0.0,0.023897058823529414,0.0003872813345244606,0.003205128205128205,0.0035842293906810036,0.007543109423994212
1697485356445858469,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697485919214207432,1,3,6,5e-09,0,0,1,0.0,3.0,6.0,20193,1.0,0.0,0.1990950226244344,4.124401858620454e-06,0.002136752136752137,0.0,0.053519906380780746
1697487132117712733,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697487229042394556,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697487365931469732,2,6,5,1.6900000000000001e-06,0,1,0,0.0,3.0,2.5,20193,2.0,0.0,0.3993212669683258,0.0013940478282137134,0.002136752136752137,0.0035842293906810036,0.10757679191475661
1697487643847772862,1,3,2,3.2e-08,0,0,1,0.0,3.0,2.0,20193,1.0,0.0,0.1990950226244344,2.6396171895170904e-05,0.002136752136752137,0.0,0.05352287595011895
1697489849334776498,1,4,1,3.9412e-05,0,0,1,0.0,4.0,1.0,20193,1.0,0.0,0.1990950226244344,0.03251018521038986,0.003205128205128205,0.0,0.05806772303559346
1697491707778730504,2,6,2,5.045e-07,12,1,0,6.0,3.0,1.0,20193,0.15384615384615385,0.0,0.029672815871910896,0.00041615214753480375,0.002136752136752137,0.0035842293906810036,0.00887348553162211
1697492904346357964,1,1,1,0.0,16,2,0,10.0,1.0,1.0,20193,0.058823529411764705,0.0,0.010646792653713068,0.0,0.0,0.0,0.002839144707656818
1697492919845045215,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697496071137803367,1,12,15,2.08e-07,1,1,0,1.0,12.0,15.0,20193,0.5,0.0,0.0989819004524887,0.0001715751173186109,0.011752136752136752,0.0,0.028768477486733484
1697499088598279052,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697520483144565248,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697522211943195025,1,2,1,3.09e-07,0,0,1,0.0,2.0,1.0,20193,1.0,0.0,0.1990950226244344,0.00025488803486274403,0.0010683760683760685,0.0,0.05333966631817275
1697523492224854427,1,1,4,0.0,0,0,1,0.0,1.0,4.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697523987579445460,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697524708490028246,1,2,1,0.0,0,0,1,0.0,2.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0010683760683760685,0.0,0.05330568124685772
1697526127937799705,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697526427110535173,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697527995873124015,2,8,8,1.1499999999999999e-08,0,3,0,0.0,4.0,4.0,20193,2.0,0.0,0.3993212669683258,9.486124274827042e-06,0.003205128205128205,0.0035842293906810036,0.10760585890123998
1697529199680991698,32,292,192,4.5943750000000003e-07,160,48,0,2.5625,9.125,6.0,20193,0.19875776397515527,0.0,0.03866529889547792,0.00037898097578398693,0.008680555555555556,0.1111111111111111,0.026912203094824567
1697530092794762734,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697530305875722444,1,2,4,1.9e-08,176,21,0,92.0,2.0,4.0,20193,0.005649717514124294,0.0,0.0,1.5672727062757725e-05,0.0010683760683760685,0.0,0.0002157649106169147
1697530569151176005,1,5,1,5.71e-07,0,0,1,0.0,5.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0004710066922544558,0.004273504273504274,0.0,0.05400950778018396
